CensusTract,ID,id,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES_Score,CES_Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6001409000,06001409000,06001409000,3552,Alameda ,94621,Oakland,-122.2213677,37.7200105,61.56,96.91,95-100% (highest scores),Yes,0.03,7.58,8.69794377,30.7,38.28,91.9,70.6,4.47,0,0,596.1677629,53.58,1419.88,81.2,63.15,97.45,118.5,97.88,2.7,93.94,15,95.64,11.45,91.39,57.41,7.07,87.57,147.84,98.54,6.15,79.11,11.34,85.11,28.3,74.58,18.3,81.43,52.5,76.22,13.3,77.4,32.5,91.84,83.94,8.71,96.28
6001409100,06001409100,06001409100,2255,Alameda ,94603,Oakland,-122.1834997,37.7323261,59.87,96.38,95-100% (highest scores),Yes,0.03,7.58,8.69794377,30.7,37.55,91.52,70.6,4.47,0,0,611.9293945,53.85,2145.76,92.27,45.7,95.38,25.1,77.38,0.335,70.77,11,89.54,6,78.52,54.14,6.67,82.07,189.95,99.71,8.03,96.64,14.44,96.88,40,86.79,7.7,49.7,55.8,79.92,12.6,73.59,29.5,86.89,86.56,8.98,97.67
6001408800,06001408800,06001408800,5547,Alameda ,94621,Oakland,-122.1969422,37.7588039,59.65,96.22,95-100% (highest scores),Yes,0.03,7.58,8.69794377,30.7,38.315,91.92,70.6,4.47,0,0,548.0919212,52.28,411.44,22.25,46.05,95.46,37.65,86.51,0.81,84.56,15,95.64,14,94.39,50.36,6.2,73.64,161.73,99.06,8.75,98.65,11.56,86.27,46.8,92.23,18.1,81.03,66.5,90.33,20.1,95.58,35.2,94.71,92.72,9.62,99.79
6013379000,06013379000,06013379000,6117,Contra Costa,94804,Richmond,-122.3567421,37.9283199,57.04,94.65,90-95%,Yes,0.03,7.58,8.69794377,30.7,47.223,95.27,70.6,4.47,0,0,1337.784503,63.11,424.6,23.31,78.1,98.49,67,94.42,2.195,92.47,10,85.78,10,89.46,52.08,6.42,77.35,160.81,99.03,7.74,95.48,10.73,80.99,35.1,82.12,13.2,69.96,50.9,74.22,16.4,88.68,27.7,83.28,85.74,8.89,97.25
6013312000,06013312000,06013312000,2292,Contra Costa,94565,Pittsburg,-121.8695963,38.0152346,56.88,94.55,90-95%,Yes,0.038,22.34,7.85958451,17.81,19.782,61.05,136.89,8.83,0,0,1099.019894,61.16,1192.72,75.08,26.5,88.58,38.3,86.83,4.575,96.11,12,91.47,7.45,83.68,53.23,6.56,80.21,150.18,98.83,6.09,78.06,14.45,97.03,29,75.47,12.6,68.07,61,85.25,16.4,88.68,20.8,62.43,83.64,8.67,96.01
6001409200,06001409200,06001409200,3152,Alameda ,94603,Oakland,-122.1777872,37.7290846,55.29,93.48,90-95%,Yes,0.03,7.58,8.69794377,30.7,31.079,86.71,70.6,4.47,0,0,665.6941786,55.1,4291.67,99.72,57.6,96.83,28,80.02,0.545,78.31,11,89.54,5,73.54,54.96,6.77,83.62,106.59,93.9,8.38,97.91,8.79,60.73,30.5,77.04,11.1,62.9,44.4,66.22,13.4,77.88,27.4,82.67,78.76,8.17,91.39
6013365002,06013365002,06013365002,5462,Contra Costa,94801,Richmond,-122.3843954,37.9594657,54,92.46,90-95%,Yes,0.03,7.58,7.85958451,17.81,29.382,84.33,70.6,4.47,0.22,26.9,952.4543027,59.7,302.07,12.28,110.4,99.38,45.25,89.59,14.6,99.83,12,91.47,18.2,96.77,52.1,6.42,77.39,195.32,99.81,5.19,57.61,10.48,78.22,32.2,79.02,18.2,81.23,60.1,84.5,16,87.69,29.2,86.28,81.14,8.42,93.87
6085503105,06085503105,06085503105,2484,Santa Clara,95122,San Jose,-121.858788,37.3262673,53.78,92.24,90-95%,Yes,0.038,22.34,10.37,52.61,34.565,89.48,479.23,51.02,0,0,194.9270403,35.33,1775.83,88.03,20.95,84.13,24.6,76.5,5.275,96.9,2,29.25,15.5,95.47,57.75,7.11,88.16,46.14,51.04,6.25,81.24,8.14,52.51,36.2,83.23,43.2,98.87,49.5,72.57,15.3,85.53,26.6,80.81,72.9,7.56,84.13
6013377000,06013377000,06013377000,6962,Contra Costa,94801,Richmond,-122.3629548,37.9337832,53.63,92.14,90-95%,Yes,0.03,7.58,8.27876414,20.16,45.335,95.08,70.6,4.47,0,0,1617.996373,65.28,231.8,7.33,57.2,96.77,42.45,88.66,3.58,95.18,11,89.54,5.5,75.64,48.76,6.01,69.15,201.52,99.83,6.7,87.44,10.62,79.43,39.4,86.35,25.2,90.57,56.9,81.22,14.4,82,24.9,76.43,86.11,8.93,97.43
6001407300,06001407300,06001407300,2598,Alameda ,94601,Oakland,-122.2109235,37.7621786,52.54,91.16,90-95%,Yes,0.03,7.58,8.69794377,30.7,38.354,91.94,70.6,4.47,0,0,364.462799,45.42,1406.6,80.84,79.45,98.6,183.05,99.19,0.86,85.15,16,97.26,30.5,99.48,56.83,7,86.62,99.49,92.69,5.92,74.79,7.73,47.2,38.1,85.19,19,82.6,56.3,80.5,9.6,52.82,21.4,64.81,72.37,7.51,83.21
6075023103,06075023103,06075023103,3725,San Francisco,94124,San Francisco,-122.3759653,37.7356318,51.58,90.43,90-95%,Yes,0.03,7.58,8.69794377,30.7,92.89,99.23,171.2,12.94,0,0,217.4312192,37.74,270.12,9.85,46.45,95.51,142.5,98.64,4.135,95.77,14,94.41,8.1,85.64,50.19,6.18,73.23,135.72,97.97,7.54,94.44,9.53,69.26,23.5,67.87,8.5,53.27,84.6,99.26,17.7,91.95,19.3,56.09,80.45,8.34,93.15
6001409500,06001409500,06001409500,3122,Alameda ,94621,Oakland,-122.1837659,37.7504463,51.44,90.3,90-95%,Yes,0.03,7.58,8.69794377,30.7,35.085,89.73,70.6,4.47,0,0,532.0881749,51.76,346.51,16.07,25.85,88.11,40.85,88.1,3.56,95.16,1,15.26,12.5,92.74,44.37,5.46,57.01,161.73,99.06,7.93,96.32,11.56,86.27,42.9,89.47,21.2,86.15,64.2,88.41,17.3,91.1,27.6,83.12,90.77,9.41,99.42
6075980600,06075980600,06075980600,467,San Francisco,94124,San Francisco,-122.3685424,37.7231655,50.95,89.75,85-90%,Yes,0.03,7.58,8.69794377,30.7,86.538,99.04,171.2,12.94,0,0,209.8898081,37.02,282.24,10.7,71.05,98.18,435.75,99.9,0.7,82.95,10,85.78,6,78.52,48.54,5.98,68.49,135.72,97.97,NA,NA,9.53,69.26,24.9,69.96,NA,NA,52.4,76.15,20.5,96.04,NA,NA,82.16,8.52,94.72
6085512602,06085512602,06085512602,2997,Santa Clara,95020,Gilroy,-121.5244284,37.018124,50.69,89.53,85-90%,Yes,0.04,25.87,6.60204561,8.67,9.883,28.46,717.13,83.66,6855.84,97.23,11.8707753,9.6,550.78,36.33,19.2,82.65,18.25,67.83,0.3,69.19,16,97.26,35,99.72,55.38,6.82,84.33,64.77,74.19,5.33,61.58,10.11,75.65,23.1,67.34,15,74.47,36.4,54.42,14.1,80.71,29.7,87.19,71.65,7.43,82.03
6075023200,06075023200,06075023200,4582,San Francisco,94124,San Francisco,-122.3861386,37.7277547,50.36,89.2,85-90%,Yes,0.03,7.58,8.69794377,30.7,92.89,99.23,171.2,12.94,0,0,207.5682141,36.8,380.39,19.06,37.45,93.47,110.05,97.57,0.95,85.86,10,85.78,16.85,95.94,50.22,6.19,73.32,135.72,97.97,8.9,98.85,9.53,69.26,30.4,76.96,4.7,34.53,37.2,55.54,14.8,83.7,31.8,90.72,78.49,8.14,91.05
6001406000,06001406000,06001406000,3450,Alameda ,94606,Oakland,-122.246184,37.7875675,50.28,89.13,85-90%,Yes,0.03,7.58,8.69794377,30.7,44.58,94.93,70.6,4.47,0,0,324.0618822,43.24,1732.58,87.3,67,97.77,144.8,98.71,3.15,94.66,17,97.72,0.45,12.5,52.3,6.44,77.98,93.8,90.84,5.92,74.79,6.98,36.94,32.1,78.88,42.3,98.71,61.9,86.12,10.8,61.91,31,89.4,75.26,7.81,87.41
6013382000,06013382000,06013382000,6964,Contra Costa,94804,Richmond,-122.3229975,37.9159913,50.24,89.03,85-90%,Yes,0.03,7.58,8.69794377,30.7,26.88,79.88,70.6,4.47,0,0,817.2363816,57.96,1651.56,85.93,62.55,97.41,49.75,90.95,0.095,32.18,15,95.64,0.2,9.08,47.07,5.8,64.24,145.9,98.48,7.97,96.49,9.93,73.88,23.8,68.29,10.6,61.22,55.6,79.75,17.8,92.25,29.1,86.06,83.56,8.67,95.95
6085500100,06085500100,06085500100,6339,Santa Clara,95112,San Jose,-121.8927423,37.358556,50.03,88.86,85-90%,Yes,0.035,16.94,10.37,52.61,37.927,91.75,479.23,51.02,0,0,413.4932642,47.78,1470.17,82.2,82.35,98.74,95.9,96.94,5.625,97.41,3,41.15,19.75,97.24,61.36,7.56,93.17,61.75,70.94,4.88,49.03,9.18,65.33,26.1,71.65,12.9,69.02,40.2,59.97,10.5,59.88,22.5,68.95,63.83,6.62,70.94
6013368002,06013368002,06013368002,3404,Contra Costa,94806,San Pablo,-122.3520845,37.9610592,49.85,88.67,85-90%,Yes,0.03,7.58,7.85958451,17.81,32.93,88.25,70.6,4.47,2.2,45.71,960.8976289,59.79,339.3,15.42,17.6,80.77,32.25,83.3,1.135,87.75,11,89.54,1.7,40.25,48.21,5.94,67.48,119.77,96.53,5.1,54.98,12.4,90.56,40.7,87.46,19.5,83.58,56.9,81.22,12.9,75.52,25.7,78.41,80.96,8.4,93.67
6001402200,06001402200,06001402200,2385,Alameda ,94607,Oakland,-122.2963076,37.8063512,49.46,88.32,85-90%,Yes,0.03,7.58,8.69794377,30.7,76.11,98.92,70.6,4.47,0,0,325.5638061,43.3,769.38,54.93,174.3,99.91,137.25,98.54,2.875,94.29,10,85.78,11.75,91.7,54.2,6.68,82.22,165.52,99.26,6.27,81.49,6.44,29.7,19.1,60.18,9.3,56.37,56.8,81.09,13.8,79.45,29.3,86.52,71.44,7.41,81.74
6001409400,06001409400,06001409400,4306,Alameda ,94603,Oakland,-122.1803623,37.744613,49.22,88.02,85-90%,Yes,0.03,7.58,8.69794377,30.7,31.21,86.88,70.6,4.47,0,0,478.6011836,50.04,318.86,13.81,37.35,93.4,56.05,92.59,3.295,94.83,1,15.26,12.5,92.74,44.35,5.46,56.96,160.69,99.02,5.71,70.73,12.12,89.12,39.9,86.68,18.2,81.23,65.7,89.69,15.1,84.73,35.9,95.18,86.89,9.01,97.83
6075017902,06075017902,06075017902,2880,San Francisco,94130,San Francisco,-122.419701,37.8619483,49.09,87.94,85-90%,Yes,0.03,7.58,8.69794377,30.7,99.411,99.27,271.47,27.97,0,0,345.6602711,44.45,3160.99,97.79,159,99.82,150,98.78,0.2,60.5,10,85.78,2,50.44,55.66,6.86,84.75,95.9,91.52,5.97,75.86,8.44,56.5,10.7,41.61,3.2,24.17,70.4,93.24,13.3,77.4,26.6,80.81,69.04,7.16,78.5
6013376000,06013376000,06013376000,5962,Contra Costa,94801,Richmond,-122.3624287,37.9410164,48.86,87.74,85-90%,Yes,0.03,7.58,8.27876414,20.16,42.134,94.24,70.6,4.47,0,0,1702.797486,66.05,221.88,6.77,67.05,97.79,40,87.8,14.98,99.85,11,89.54,1.25,36.52,46.41,5.72,62.48,217.15,99.88,5.99,76.14,11.36,85.18,43.4,89.82,21,85.86,61.1,85.41,10.1,56.83,23.1,70.91,82.41,8.55,94.97
6085504318,06085504318,06085504318,5265,Santa Clara,95131,San Jose,-121.8957703,37.376939,48.52,87.33,85-90%,Yes,0.035,16.94,10.37,52.61,37.898,91.74,540.9,56.64,0,0,612.5349321,53.89,1804.76,88.43,158.65,99.8,130.9,98.39,12.97,99.68,2,29.25,35.75,99.79,62.77,7.73,94.51,39.41,40.88,5.32,61.09,7.5,43.75,30.2,76.65,31.5,95.35,46.7,69.3,11.5,66.75,18.9,54.18,60.51,6.28,65.72
6013310000,06013310000,06013310000,5641,Contra Costa,94565,Pittsburg,-121.8917858,38.0264843,48.52,87.3,85-90%,Yes,0.038,22.34,7.85958451,17.81,13.984,42.53,136.89,8.83,0,0,897.8009392,59.09,324.08,14.14,52.45,96.32,75.55,95.58,5.72,97.53,12,91.47,4.5,70.12,45.76,5.64,60.66,150.18,98.83,5.64,69.28,14.45,97.03,31.4,78.12,18.9,82.44,52.2,75.81,12.1,70.57,26.8,81.19,83,8.61,95.59
6013311000,06013311000,06013311000,5001,Contra Costa,94565,Pittsburg,-121.8936219,38.0214503,48.28,87,85-90%,Yes,0.038,22.34,7.85958451,17.81,18.644,57.57,136.89,8.83,0,0,768.2458365,57.15,1255.74,76.89,14.4,75.9,8.5,43.98,1,86.52,12,91.47,1,32.8,44.96,5.54,58.52,150.18,98.83,6.77,88.21,14.45,97.03,23.6,68.03,7.6,49.33,49.6,72.68,19.6,94.97,27.2,82.18,84.06,8.72,96.32
6075023400,06075023400,06075023400,3660,San Francisco,94124,San Francisco,-122.3900882,37.7215929,48.25,86.96,85-90%,Yes,0.03,7.58,8.69794377,30.7,65.555,98.07,171.2,12.94,0,0,203.1425692,36.21,552.72,36.66,22.75,85.64,21.75,73.15,0.025,15.68,11,89.54,13.8,93.8,45.01,5.54,58.69,135.72,97.97,8.02,96.62,9.53,69.26,36.5,83.59,17.4,79.74,56.4,80.59,14.9,84.1,23.2,71.34,83.91,8.7,96.25
6095250701,06095250701,06095250701,2962,Solano ,94590,Vallejo,-122.2449025,38.0900421,48.15,86.88,85-90%,Yes,0.035,16.94,7.85958451,17.81,9.189,26.32,166.14,10.38,0.59,34.14,1704.655465,66.06,692.63,49.45,14.55,76.19,59.55,93.25,1.235,88.51,12,91.47,0.5,20.49,45.72,5.63,60.51,166.21,99.3,7.67,95.13,13.17,93.57,20.9,63.69,9.7,57.94,52,75.56,15.2,85.16,20.7,62.07,82.44,8.55,95.02
6081611900,06081611900,06081611900,10325,San Mateo,94303,Palo Alto,-122.1238259,37.4667198,48.11,86.83,85-90%,Yes,0.033,11.08,9.53630303,40.92,15.11,46.11,574.37,60.5,0,0,170.4151511,33.05,1708.38,86.92,20.1,83.53,104,97.38,0.27,67.03,12,91.47,6.75,80.95,54.55,6.72,82.89,69.6,78.44,5.61,68.47,7.72,46.96,35.4,82.48,14.6,73.46,45.6,67.83,11.8,68.79,24.3,74.73,69.04,7.16,78.52
6001408900,06001408900,06001408900,3414,Alameda ,94621,Oakland,-122.1887803,37.7541816,47.97,86.68,85-90%,Yes,0.03,7.58,8.69794377,30.7,38.045,91.77,70.6,4.47,0,0,796.6019919,57.66,469.47,27.8,37,93.29,31.3,82.8,2.075,91.97,1,15.26,7,82.83,45.36,5.59,59.56,161.73,99.06,4.64,42.33,11.56,86.27,34.9,81.93,18,80.87,73.5,95.31,17.7,91.95,41.6,98.43,82.79,8.59,95.38
6001401800,06001401800,06001401800,1703,Alameda ,94607,Oakland,-122.298236,37.809532,47.54,86.25,85-90%,Yes,0.03,7.58,8.69794377,30.7,76.11,98.92,70.6,4.47,0,0,330.9753226,43.65,180.13,4.62,87.45,98.85,70.3,94.92,2.69,93.86,10,85.78,10.5,90.12,48.99,6.03,69.78,165.52,99.26,8.3,97.63,6.44,29.7,17.9,58.01,6.6,44.77,61.7,85.91,20,95.49,39.9,97.78,75.96,7.88,88.3
6085512603,06085512603,06085512603,3954,Santa Clara,95020,Gilroy,-121.5626698,37.001726,47.37,85.95,85-90%,Yes,0.04,25.87,6.60204561,8.67,27.545,81.19,237.53,23.69,5940.21,96.85,3.606581859,6.36,854.86,60.38,19.5,83.02,16.5,64.58,0.16,55.09,0,0,5,73.54,47.27,5.82,64.72,67.35,76.35,5.53,66.32,10.47,78.18,48.6,93.25,28.8,93.65,58.8,83.22,14.5,82.35,21.2,63.94,78.45,8.14,90.98
6001406100,06001406100,06001406100,4381,Alameda ,94601,Oakland,-122.2275943,37.7741552,47.31,85.81,85-90%,Yes,0.03,7.58,8.69794377,30.7,41.028,93.74,70.6,4.47,0,0,342.794044,44.34,1573.2,84.43,66.45,97.74,202.8,99.4,1.125,87.69,17,97.72,8,85.57,56.47,6.96,85.94,105.75,93.72,3.97,25.45,8.54,57.35,35.8,82.82,24.4,89.8,50.1,73.27,10.1,56.83,20,58.97,65.59,6.8,73.55
6075023102,06075023102,06075023102,3478,San Francisco,94124,San Francisco,-122.3844982,37.734492,47.15,85.71,85-90%,Yes,0.03,7.58,8.69794377,30.7,92.89,99.23,171.2,12.94,0,0,212.4771452,37.27,294.99,11.79,19.5,83.02,24.5,76.42,3.325,94.87,14,94.41,5.65,75.88,47.31,5.83,64.8,135.72,97.97,8.75,98.65,9.53,69.26,17.1,56.59,5.2,37.85,62.6,86.79,18.5,93.43,20.8,62.43,78.02,8.09,90.64
6085503601,06085503601,06085503601,2992,Santa Clara,95133,San Jose,-121.8661537,37.3583881,47.09,85.64,85-90%,Yes,0.035,16.94,10.37,52.61,32.452,87.94,479.23,51.02,0,0,332.4553641,43.71,1490.91,82.75,20.5,83.95,34.95,84.79,1.465,89.92,2,29.25,11,90.99,57.16,7.04,87.13,50.27,56.56,5.44,64.22,8.04,51.04,30.5,77.04,22.9,88.15,53.2,77.1,10.1,56.83,20.1,59.39,64.49,6.69,71.82
6001401400,06001401400,06001401400,4314,Alameda ,94608,Emeryville,-122.2733758,37.8207387,46.92,85.4,85-90%,Yes,0.03,7.58,8.69794377,30.7,56.118,96.84,70.6,4.47,0,0,364.5603538,45.44,1639.88,85.61,55.35,96.59,153.7,98.82,0.205,60.57,11,89.54,0.7,22.64,50.32,6.2,73.52,105.74,93.7,7.86,96.03,5.55,18.34,21.1,64.08,6.7,45.15,67.1,90.8,16.2,88.22,35.6,94.97,73,7.57,84.29
6085503122,06085503122,06085503122,3449,Santa Clara,95112,San Jose,-121.8568692,37.3125122,46.69,85.09,85-90%,Yes,0.038,22.34,10.37,52.61,35.483,89.97,479.23,51.02,0,0,162.5575822,32.1,618.7,43.5,22.6,85.52,65.75,94.19,10.375,99.28,2,29.25,29.5,99.34,54.94,6.77,83.58,31.51,27.79,7.2,92.16,5.16,14,27.5,73.63,36.1,97.21,59.8,84.19,19.1,94.29,33.2,92.78,66.53,6.9,75.08
6001403000,06001403000,06001403000,2788,Alameda ,94607,Oakland,-122.270732,37.8004265,46.63,84.99,80-85%,Yes,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,330.2593374,43.55,1220.7,75.85,32.5,91.63,100.55,97.19,0.535,78.11,11,89.54,1,32.8,50.6,6.23,74.11,133.35,97.76,5.43,64.04,5.29,15.38,42.3,89.06,67.9,99.99,65.7,89.69,12.6,73.59,24,73.8,72.14,7.48,82.81
6013305000,06013305000,06013305000,6620,Contra Costa,94509,Antioch,-121.8340512,38.015682,46.53,84.85,80-85%,Yes,0.04,25.87,7.85958451,17.81,16.371,49.77,81.99,6.34,0,0,989.5911873,60.1,744.93,53.4,12.7,71.11,51,91.26,2.45,93.09,14,94.41,0.2,9.08,44.24,5.45,56.63,178.9,99.61,6.03,76.94,13.85,95.72,22.4,66.19,9.4,56.85,51,74.32,18.5,93.43,25.8,78.76,82.33,8.54,94.87
6013380000,06013380000,06013380000,5706,Contra Costa,94804,Richmond,-122.3560521,37.8969709,46.47,84.79,80-85%,Yes,0.03,7.58,8.69794377,30.7,45.162,95.03,70.6,4.47,0,0,883.2482208,58.86,1067.19,70.51,149.05,99.74,77.75,95.83,1.635,90.55,14,94.41,1.25,36.52,53.25,6.56,80.25,166.66,99.33,6.7,87.44,11.19,84.23,10.7,41.61,9.7,57.94,35.6,53.34,8.6,44.04,14.9,34.69,68.33,7.09,77.53
6013375000,06013375000,06013375000,4389,Contra Costa,94801,Richmond,-122.3518215,37.9402568,46.26,84.61,80-85%,Yes,0.03,7.58,8.27876414,20.16,43.87,94.72,70.6,4.47,0,0,1282.321217,62.6,424.03,23.24,8.2,55.96,21.5,72.89,1.295,89.08,10,85.78,0,0,40.51,4.99,46.21,207.5,99.86,6.77,88.21,10.9,82.13,47,92.38,26.2,91.57,60.3,84.65,13.5,78.41,37.6,96.53,89.39,9.27,99
6001401700,06001401700,06001401700,2667,Alameda ,94607,Oakland,-122.3193044,37.8134257,46.23,84.56,80-85%,Yes,0.03,7.58,8.69794377,30.7,75.686,98.79,70.6,4.47,0,0,342.7641759,44.31,2080.53,91.75,323.75,100,335.35,99.8,5.08,96.63,10,85.78,14.7,94.69,58.23,7.17,88.85,159.24,98.99,6.22,80.53,6.88,35.66,15.8,53.95,6.4,43.82,37.8,56.54,6.7,26.31,27.2,82.18,62.14,6.44,68.22
6085501600,06085501600,06085501600,6854,Santa Clara,95112,San Jose,-121.8750532,37.3294823,45.89,84.12,80-85%,Yes,0.035,16.94,10.37,52.61,33.66,89,479.23,51.02,0,0,213.0712079,37.32,2731.64,96.2,7.25,53.19,54.05,92.04,0.05,25.76,3,41.15,6.7,80.55,52.19,6.43,77.61,59.13,67.96,6.04,77.16,8.1,51.84,22.6,66.46,11.5,64.34,52.6,76.32,10.4,59.12,34.2,93.89,68.84,7.14,78.23
6001432400,06001432400,06001432400,5814,Alameda ,94577,San Leandro,-122.1898921,37.7097451,45.48,83.6,80-85%,Yes,0.03,7.58,8.69794377,30.7,18.37,56.25,70.6,4.47,0,0,1090.180284,61.04,2087.33,91.82,40.3,94.33,87.65,96.47,1.535,90.23,11,89.54,35.5,99.76,55.34,6.82,84.24,73.56,80.97,5.04,53.21,9.28,66.38,14.3,50.61,13.2,69.96,39.2,58.37,14.3,81.61,17.6,48.53,64.33,6.67,71.66
6085503110,06085503110,06085503110,4618,Santa Clara,95122,San Jose,-121.8498004,37.3331809,45.22,83.19,80-85%,Yes,0.038,22.34,10.37,52.61,32.997,88.29,479.23,51.02,0,0,204.9197522,36.46,2920.22,97.04,7,52.46,6.6,37.92,0.2,60.5,2,29.25,2.2,52.16,48.6,5.99,68.67,56.53,64.73,4.44,37.05,10.8,81.49,52.1,95.14,39.8,98.28,71.7,94.12,8.4,42.25,33.5,93.12,72.84,7.55,84.02
6095250801,06095250801,06095250801,3917,Solano ,94592,Vallejo,-122.3302426,38.1293945,45.15,83.04,80-85%,Yes,0.035,16.94,7.85958451,17.81,8.294,23.43,206.38,16.02,0.02,11.32,1145.113003,61.54,845.85,59.76,48.5,95.95,157.5,98.94,1.255,88.79,12,91.47,2.5,57.18,48.52,5.98,68.41,172.45,99.48,6.36,82.81,14.17,96.45,10.4,40.63,3.7,27.68,35.3,52.96,13.6,78.74,21.2,63.94,72.85,7.56,84.06
6001433200,06001433200,06001433200,6897,Alameda ,94578,San Leandro,-122.1470769,37.70175,44.9,82.67,80-85%,Yes,0.03,7.58,8.69794377,30.7,37.463,91.41,70.6,4.47,0,0,458.7319918,49.44,2490.72,94.85,39.05,93.83,27.8,79.76,0.46,74.59,1,15.26,15.5,95.47,50.45,6.21,73.79,94.94,91.15,6.97,90.27,9.62,70.4,16.3,55.01,14.5,73.27,37.5,56.04,7.4,32.87,20.2,59.82,69.67,7.23,79.43
6001409300,06001409300,06001409300,5229,Alameda ,94603,Oakland,-122.1733521,37.737851,44.83,82.6,80-85%,Yes,0.03,7.58,8.69794377,30.7,29.22,83.78,70.6,4.47,0,0,493.2285444,50.57,329.65,14.58,54.8,96.53,60.75,93.46,0.65,81.76,2,29.25,7.5,84.51,43.96,5.41,55.81,166.1,99.29,4.52,39.4,12.82,92.36,35.1,82.12,17.9,80.76,60.6,84.86,16.1,87.98,25.4,77.6,79.84,8.28,92.57
6001401500,06001401500,06001401500,2630,Alameda ,94608,Emeryville,-122.2806358,37.8229232,44.68,82.39,80-85%,Yes,0.03,7.58,8.69794377,30.7,76.11,98.92,70.6,4.47,0,0,362.538479,45.27,916.65,63.37,85.45,98.78,136.75,98.51,0.745,83.45,10,85.78,5.5,75.64,53.32,6.57,80.39,134.76,97.78,8.14,96.99,6.61,31.75,12.3,45.87,6.2,42.85,45,66.96,9.7,53.51,22.6,69.29,65.6,6.8,73.59
6085504602,06085504602,06085504602,2144,Santa Clara,95002,Alviso,-121.9948126,37.4495367,44.52,82.28,80-85%,Yes,0.035,16.94,9.95548266,42.86,8.951,25.5,288.25,30.45,0.97,38.47,195.441068,35.4,1787.2,88.24,111.85,99.42,53.35,91.91,1.215,88.36,12,91.47,71.5,99.98,57.87,7.13,88.3,72.08,79.87,10.38,99.82,6.78,34.21,12.9,47.43,12.3,66.88,24,34.38,9.1,48.58,17.6,48.53,60.23,6.25,65.33
6085503214,06085503214,06085503214,7253,Santa Clara,95111,San Jose,-121.8479711,37.2991814,44.5,82.27,80-85%,Yes,0.038,22.34,10.37,52.61,33.678,89.01,479.23,51.02,0,0,134.5651753,28.87,630.47,44.4,21.1,84.42,37,86.05,0.25,65.56,2,29.25,0.5,20.49,46.5,5.73,62.79,53.77,61.35,6.23,80.65,9.27,66.26,33.4,80.14,37.3,97.57,52.9,76.72,13.3,77.4,22.9,70.2,74.91,7.77,86.88
6013366002,06013366002,06013366002,6093,Contra Costa,94806,San Pablo,-122.3509331,37.9690044,44.39,82.17,80-85%,Yes,0.03,7.58,7.85958451,17.81,32.93,88.25,70.6,4.47,1.41,41.52,824.3530149,58.07,278.5,10.45,59.9,97.14,27.75,79.68,0.755,83.84,11,89.54,1.2,34.21,47.36,5.83,64.95,118.5,96.17,4.25,32.08,12.17,89.4,35.5,82.53,18.7,82.15,43.3,64.51,9.4,51.17,31.8,90.72,73.38,7.61,84.88
6001403300,06001403300,06001403300,4054,Alameda ,94607,Oakland,-122.2663244,37.7944308,44.37,82.13,80-85%,Yes,0.03,7.58,8.69794377,30.7,48.07,95.48,70.6,4.47,0,0,325.1623292,43.27,1600.1,84.9,45.55,95.35,110.85,97.58,2.3,92.86,11,89.54,1,32.8,52.58,6.48,78.61,162.39,99.08,5.36,62.22,6.32,27.85,26.4,72.13,28.2,93.17,40.2,59.97,8.9,46.86,23.8,73.17,66.06,6.85,74.21
6095250900,06095250900,06095250900,2798,Solano ,94590,Vallejo,-122.259038,38.1017927,44.36,82.09,80-85%,Yes,0.035,16.94,7.85958451,17.81,12.09,35.25,166.14,10.38,0.31,29.29,1752.652919,66.53,224.26,6.88,12.3,70.19,86.7,96.38,1.21,88.32,3,41.15,0.5,20.49,38.54,4.75,41.42,193.5,99.8,8.5,98.26,15.18,98.03,19.5,60.96,10.2,59.87,81.4,98.74,31.7,99.85,30.3,88.17,90.11,9.34,99.29
6075061200,06075061200,06075061200,4089,San Francisco,94124,San Francisco,-122.3901777,37.7370414,44.19,81.9,80-85%,Yes,0.03,7.58,8.69794377,30.7,92.89,99.23,171.2,12.94,0,0,212.0798626,37.24,388.72,19.99,5.65,46.22,2.9,16.29,2.1,92.16,14,94.41,6,78.52,41.62,5.13,49.61,135.72,97.97,6.67,87.03,9.53,69.26,37.9,84.94,22.1,87.23,45.5,67.66,15.3,85.53,27.2,82.18,83.13,8.62,95.65
